Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20001222,130.9375,21.35938,-999,32,28.85938,30.15625,32.73438,27.5,-999,32.17188,26.95313,24.5
20001226,132.34375,21.29688,-999,33.34375,29.375,30.5,32.1875,28.04688,-999,33.07813,27,24.03125
20001227,133.3125,21.64063,-999,33.3125,29.5625,31,32.5,28.23438,-999,33.07813,27.09375,25.1875
20001228,133.71875,21.84375,-999,33.85938,29.85938,31.45313,32.34375,28.65625,-999,32.8125,27.5625,25.5
20001229,131.1875,21.42188,-999,33.1875,29.5,31.25,31.3125,28.5625,-999,33.1875,27.25,25.59375
20010102,128.8125,21,-999,33.26563,28.67188,29.85938,29.5,28.1875,-999,32.6875,26.14063,25.54688
20010103,135,21.125,-999,32.25,30.21875,31.15625,34.25,26.89063,-999,32,28.20313,27.5625
20010104,133.54688,21.82813,-999,31.25,29.6875,31.40625,34.59375,25.82813,-999,31.5,29.03125,27.95313
20010105,129.1875,21.375,-999,31.92188,29.0625,30.5,32.5,26,-999,31.1875,28.25,27.03125
20010108,130.1875,21.4375,-999,31.8125,28.76563,30.25,32.40625,26.17188,-999,31.65625,27.84375,26.67188
20010109,129.84375,20.5625,-999,31.17188,28.28125,30.34375,33.125,26.45313,-999,31.79688,28.1875,26.45313
20010110,132.125,20.75,-999,31.375,28.75,30.625,34.125,26.29688,-999,31.71875,28.40625,26.625
20010111,132.25,20.1875,-999,31.71875,28.8125,31,35.5625,25.78125,-999,30.98438,29.04688,26.85938
20010112,132,19.71875,-999,31.51563,28.26563,30.90625,35.03125,25.75,-999,31.21875,29.4375,26.84375
20010116,132.84375,20.375,-999,31.5,28.76563,31.20313,34.625,26.10938,-999,30.71875,29.75,27.46875
20010117,133.45313,20.26563,-999,31.34375,28.8125,31.15625,35.6875,25.8125,-999,30.79688,29.96875,27.09375
20010118,134.78125,20.15625,-999,30.75,28.39063,31.35938,37.5625,26.01563,-999,31.34375,29.875,26.6875
20010119,134.01563,19.59375,-999,30.60938,28.1875,31.03125,38.07813,25.8125,-999,31.25,29.14063,25.625
20010122,134.90625,19.75,-999,30.9375,28.6875,30.96875,37.375,25.96875,-999,31.1875,28.9375,26.59375
20010123,135.96875,19.8125,-999,31.42188,28.96875,31.375,38,26.14063,-999,31.15625,29.60938,26.90625
20010124,136.375,19.89063,-999,31.39063,29.14063,31.20313,38.46875,26.04688,-999,31.20313,29.32813,26.9375
20010125,136.03125,20.15625,-999,32.32813,29.40625,31.1875,37.125,26.59375,-999,31.42188,29.28125,27.35938
20010126,135.875,19.95313,-999,31.78125,29.51563,30.67188,37.375,26.32813,-999,31.125,28.98438,27.0625
20010129,136.60001,19.89,-999,31.52,29.54,30.8,38.16,26.11,-999,31.61,29.46,27.6
20010130,137.8,20.64,-999,31.79,29.8,31.3,38.25,26.41,-999,31.61,29.4,27.68
20010131,137.02,20.85,-999,32.13,29.43,31.37,37.3,26.48,-999,31.32,29.22,28.57
20010201,137.92999,20.96,-999,31.72,29.47,30.96,37.28,26.71,-999,31.7,29.61,28.53
20010202,134.8,20.89,-999,32.25,29.55,30.86,35.64,26.88,-999,31.35,29.26,27.99
20010205,135.78999,21.08,-999,32.9,29.75,31.01,35.42,26.86,-999,31.58,29.24,27.83
20010206,135.39,20.9,-999,33.11,29.17,31.16,35.63,26.98,-999,31.77,29.27,27.86
20010207,134.69,20.9,-999,33.2,29.1,30.89,34.71,27.03,-999,31.78,29.55,27.92
20010208,133.12,20.62,-999,33.38,29.02,30.85,34.2,26.95,-999,32.06,29.73,27.1
20010209,131.84,20.6,-999,33.92,29.14,30.12,32.62,27.17,-999,32.02,29.25,26.75
20010212,133.35001,20.6,-999,33.47,29.55,30.47,32.9,27.4,-999,32.05,29.49,27.5
20010213,132.25999,20.54,-999,33.4,29.38,30.79,32.34,27.03,-999,32.32,29.52,27.87
20010214,132.06,20.31,-999,33.16,29.04,30.47,33.1,26.78,-999,31.78,29.2,27.6
20010215,133.34,21.09,-999,32.73,29.04,30.99,34.1,26.54,-999,31.83,29.32,27.59
20010216,130.39999,20.62,-999,33.02,29.05,30.08,31.99,26.63,-999,32.01,29.19,27.24
20010220,128.39,20.55,-999,32.83,27.98,30.19,30.27,26.76,-999,32.16,29.16,27.6
20010221,125.62,20.2,-999,32.61,27.15,29.82,29.5,26.68,-999,31.78,29.01,26.41
20010222,125.81,20.35,-999,32.45,27.34,29.54,29.55,26.48,-999,32.12,28.46,26
20010223,124.96,20.25,-999,32.04,27.21,29.5,29.33,26.28,-999,31.94,28.38,26.43
20010226,127.62,21,-999,32.39,27.81,30.09,29.8,26.53,-999,32.3,28.53,27.24
20010227,126.44,21.03,-999,32.19,28.11,30.02,28.66,26.55,-999,32.34,29.04,27.1
20010228,123.95,21.12,-999,31.74,27.45,29.49,28.01,26.64,-999,31.97,28.66,26.53
20010301,124.6,21.14,-999,32.1,27.48,29.28,28.8,26.39,-999,31.62,28.56,26.1
20010302,123.61,21.64,-999,32.83,27.52,29.45,27.8,26.64,-999,31.7,28.61,26.3
20010305,124.74,22.03,-999,33.01,27.38,29.82,28.4,26.54,-999,31.64,28.45,26.02
20010306,126.08,21.98,-999,33.18,27.46,30.25,29.6,26,-999,31.6,28.55,26.68
20010307,126.98,22.63,-999,33.89,28.04,30.61,29.64,25.83,-999,31.45,28.68,27.34
20010308,127.12,22.71,-999,34.23,28.15,30.8,29.05,26.05,-999,32.04,28.84,27.78
20010309,123.36,22.52,-999,34.07,27.5,30.15,27.15,26.21,-999,31.48,28.59,27.5
20010312,118.08,21.62,-999,32.94,26.15,28.5,25.7,25.4,-999,31.84,27.16,26.48
20010313,120.02,21.44,-999,32.55,26.85,28.54,26.98,25.27,-999,31.1,27.17,26.36
20010314,117.65,20.89,-999,32.06,25.61,27.94,26.32,24.65,-999,30.03,26.65,25.79
20010315,117.68,20.43,-999,32.08,26.38,27.81,26.01,24.68,-999,30.56,27.44,26.08
20010316,115.01,20.25,-999,31.45,25.95,27.01,25.44,24.31,-999,30.1,27.07,25.5
20010319,117.35,20.73,-999,31.85,26.25,27.55,26.23,24.59,-999,30.48,27.07,25.8
20010320,114.2,20.85,-999,32.13,25.52,26.99,24.97,24,-999,30.04,26.5,25.86
20010321,112.26,20.2,-999,31.21,24.78,26.29,25.09,23.4,-999,29.37,25.8,25.7
20010322,111.12,19.56,-999,30.29,24.14,25.58,26.24,23.16,-999,29,25.23,24.9
20010323,114.48,19.75,-999,30.53,25.16,26.09,26.8,23.71,-999,28.95,25.8,25.18
20010326,115.94,19.95,-999,30.93,25.56,26.56,26.45,24.03,-999,29.91,26.25,25.62
20010327,118.31,20.45,-999,31.1,26.28,26.99,27.3,24.57,-999,31.01,27.03,26.18
20010328,115.04,20.39,-999,30.65,26.14,26.5,25.28,24.64,-999,30.35,26.47,25.75
20010329,115.48,20.14,-999,30,26.08,26.5,24.95,24.7,-999,31.06,26.8,26
20010330,116.69,19.97,-999,30.7,26.54,26.59,24.8,24.72,-999,31.29,26.82,26.09
20010402,114.2,20.08,-999,30.13,26.66,26.4,24.2,24.39,-999,31.39,26.49,26.1
20010403,110.39,19.67,-999,29.3,25.76,25.3,22.58,23.94,-999,31.24,25.9,25.22
20010404,110.85,20.05,-999,29.82,25.13,25.42,22.15,24.25,-999,31.36,26.06,25.49
20010405,115.05,20.71,-999,30.6,26.05,26.9,24.49,24.5,-999,31.15,26.71,26.06
20010406,113.3,20.47,-999,30.64,25.47,26.36,23.35,24.42,-999,30.57,26.59,25.98
20010409,114.56,20.81,-999,31.36,25.46,26.83,23.41,24.63,-999,31.24,26.92,25.74
20010410,116.65,21.72,-999,31.9,26.2,27.62,24.98,24.6,-999,31.89,27.45,26
20010411,116.73,21.45,-999,31.33,26.42,27.31,25.89,24.13,-999,31.46,27.12,25.71
20010412,118.85,21.35,-999,31.66,26.62,27.85,26.54,24.45,-999,31.44,27.1,25.27
20010416,117.6,21.39,-999,32.28,26.43,27.8,25.9,24.45,-999,31.94,27.29,25.39
20010417,119.26,21.36,-999,32.45,26.65,28.15,26.17,24.99,-999,32.68,27.76,25.74
20010418,124,22.25,-999,32.28,27.77,29.36,28.55,24.75,-999,32,28.87,27.32
20010419,125.65,21.89,-999,31.72,27.92,29.46,30.35,24.65,-999,32.06,28.9,27.4
20010420,124.5,21.83,-999,32.06,27.44,29.38,30,24.38,-999,31.68,28.98,27.11
20010423,122.24,21.68,-999,32.91,27.1,28.93,28.34,24.5,-999,31.75,28.31,26.93
20010424,121.58,21.78,-999,32.97,26.96,28.64,27.9,24.05,-999,31.9,28.39,26.46
20010425,123.17,21.7,-999,33.44,27.25,29.31,28.39,24.69,-999,32.46,28.72,26.48
20010426,123.72,22.4,-999,34.1,27.36,29.72,27.99,24.92,-999,32.75,29.08,27.14
20010427,125.78,22.42,-999,33.87,27.95,29.94,28.37,25.06,-999,32.77,28.8,27.79
20010430,124.91,22.1,-999,33.87,27.5,29.63,28.81,25.2,-999,32.8,28.8,27.3
20010501,127.05,22.35,-999,33.65,27.73,29.9,29.5,25.48,-999,33.11,29.25,27.6
20010502,126.82,22.35,-999,32.34,27.95,29.91,30.09,25.33,-999,32.69,29.34,27.82
20010503,125.21,22.31,-999,32.18,27.96,29.47,29.13,25.2,-999,32.27,28.77,27.5
20010504,127.34,22.69,-999,32.69,28.3,29.92,29.55,25.42,-999,32.6,28.86,27.75
20010507,126.24,22.42,-999,32.78,28.12,30.03,29.52,25.41,-999,32.77,28.93,27.54
20010508,126.18,22.48,-999,32.75,27.83,30.08,29.65,25.32,-999,32.3,28.45,27.52
20010509,125.65,22.7,-999,33.33,27.8,29.91,29.24,25.45,-999,32.35,28.63,27.1
20010510,126.02,23.18,-999,33.09,27.81,30.24,28.81,25.32,-999,32.37,28.82,27.88
20010511,125.15,22.72,-999,32.77,27.55,30.09,28.5,25.18,-999,32.39,28.96,28
20010514,125.4,22.88,-999,33.28,27.78,30.23,28.1,25.4,-999,32.82,28.83,27.93
20010515,125.98,23.05,-999,33.58,27.95,30.35,28.05,25.25,-999,32.6,28.96,27.83
20010516,128.95,24.25,-999,33.86,28.7,31.33,29.19,26.02,-999,33.3,29.76,28.17
20010517,129.14999,24.5,-999,33.97,28.55,31.85,29.36,26.15,-999,33.1,30.02,28.6
20010518,129.74001,24.38,-999,34.68,28.39,31.95,29.49,26.01,-999,33.3,30.1,28.58
20010521,131.64999,24.59,-999,34.6,28.79,32.26,30.8,25.99,-999,33.42,30.56,28.9
20010522,131.48,24.12,-999,34.25,29.08,32.16,30.74,25.73,-999,33.3,30.6,29
20010523,129.25,23.71,-999,33.73,28.96,31.67,29.99,25.5,-999,33.29,30.09,28.48
20010524,129.63,23.06,-999,33.67,29.07,31.63,30.22,25.61,-999,33.2,30.46,28.38
20010525,128.10001,23.09,-999,33.38,28.68,31.16,29.65,25.4,-999,32.68,30.24,28.24
20010529,127.08,23.4,-999,33.33,28.7,31.08,28.54,25.61,-999,32.66,30.01,28.02
20010530,125.3,22.92,-999,33.2,28.46,30.45,27.38,25.75,-999,32.52,29.91,27.51
20010531,125.95,22.95,-999,33.55,28.71,30.87,27.63,25.57,-999,33.03,29.9,27.95
20010601,126.73,23.14,-999,33.4,28.66,30.78,28.1,25.91,-999,32.75,29.81,27.85
20010604,127.34,23.4,-999,33.85,28.89,30.98,28.04,25.95,-999,32.77,29.85,27.76
20010605,128.8,23.67,-999,33.95,29.02,31.31,29.15,26.22,-999,32.29,30.13,28.09
20010606,127.73,23.25,-999,33.09,28.8,30.95,28.87,25.8,-999,32.03,29.89,27.8
20010607,128.19,23.52,-999,32.7,28.61,31.09,29.69,25.98,-999,31.76,30.06,28.01
20010608,127,23.43,-999,32.79,28.44,30.71,29.03,25.83,-999,31.88,29.9,28.11
20010611,126.1,23.1,-999,32.88,28.17,30.18,28.55,25.47,-999,32.18,29.75,27.69
20010612,125.88,22.9,-999,33.13,28.26,30.38,28.33,25.77,-999,32.46,29.68,27.9
20010613,124.8,22.98,-999,32.97,28.03,30.27,27.69,25.57,-999,31.79,29.54,27.6
20010614,122,22.4,-999,32.3,27.54,30.07,26.7,25.55,-999,30.85,28.99,27.31
20010615,121.85,22.23,-999,32.39,27.58,29.85,26.45,25.32,-999,30.82,28.9,26.98
20010618,121.26,22.01,-999,32.03,27.65,29.81,25.79,25.4,-999,30.86,28.46,27.27
20010619,121.79,22.06,-999,32,27.9,29.5,25.89,25.48,-999,30.98,28.54,27.36
20010620,122.43,22.26,-999,31.4,28.05,29.63,26.16,25.62,-999,31.06,29.16,27.76
20010621,123.82,22.15,-999,30.93,29.18,29.76,26.65,25.84,-999,30.25,29.49,28.26
20010622,122.85,21.8,-999,31.53,28.8,29.5,26.4,25.12,-999,30.59,29.11,27.98
20010625,121.72,21.55,-999,31.16,28.57,29.11,26.78,24.99,-999,30.23,29.18,27.62
20010626,121.55,21.75,-999,31.35,28.21,29.19,26.93,24.99,-999,30.68,28.73,27.25
20010627,121.48,21.95,-999,30.6,28.22,29.13,26.99,24.8,-999,30.75,29.2,27.12
20010628,122.15,21.97,-999,29.95,28.59,29.23,27.52,24.96,-999,30.82,29.42,27.55
20010629,122.6,22.06,-999,30.35,28.4,28.9,28.17,24.31,-999,31.15,29.55,27.67
20010702,124.13,22.29,-999,30.27,28.75,29.32,28.15,24.87,-999,31.24,29.76,27.94
20010703,124.1,22.22,-999,30.23,28.73,29.5,28.05,24.67,-999,31.32,29.76,27.89
20010705,121.68,22.13,-999,30.5,28.55,29.27,27.15,24.52,-999,31.58,29.41,27.32
20010706,119.05,21.87,-999,30.39,27.97,28.73,25.9,24.23,-999,31.55,28.86,26.67
20010709,119.7,22.07,-999,29.96,28.06,28.82,26.23,24.6,-999,31.84,28.7,26.86
20010710,118.26,21.83,-999,30,27.38,28.38,25.43,24.4,-999,31.89,28.7,26.74
20010711,118.38,21.9,-999,29.6,27.33,28.09,25.56,24.27,-999,32.04,28.68,27.03
20010712,121.19,22.37,-999,29.56,27.81,28.77,27.26,24.12,-999,31.71,28.96,28.2
20010713,122.24,22.39,-999,29.67,28.14,29,27.34,24.3,-999,31.63,29.16,28.66
20010716,120.71,22.03,-999,29.18,27.74,28.51,26.68,24.12,-999,31.85,29.02,28.74
20010717,121.84,21.94,-999,29.05,28.31,29.09,27,24.48,-999,31.9,29.22,28.9
20010718,121.01,22.48,-999,28.74,28.15,29.18,25.97,25.18,-999,31.57,28.93,28.92
20010719,122.07,22.53,-999,29.04,27.96,29.1,26.45,24.94,-999,31.77,28.76,29.12
20010720,121.34,22.38,-999,29.66,27.83,29.25,26.3,25.28,-999,31.1,28.83,29.15
20010723,118.95,21.94,-999,29.32,27.68,28.93,25.66,24.69,-999,30.25,28.27,28.61
20010724,117.8,21.28,-999,28.27,27.32,28.16,25.32,24.5,-999,29.38,28.14,28.2
20010725,119.1,21.73,-999,29.58,27.53,28.35,25.86,24.68,-999,30.68,28.3,28.75
20010726,120.35,21.61,-999,30.18,27.75,28.63,26.35,24.69,-999,30.79,29.13,28.78
20010727,120.81,21.67,-999,30.32,27.91,28.9,26.31,24.69,-999,30.77,29.17,28.7
20010730,120.85,21.52,-999,30.35,27.82,28.84,26.23,25,-999,31.12,29.17,28.89
20010731,121.35,22,-999,30,28.13,28.84,26.22,25.05,-999,30.87,28.96,28.9
20010801,122.11,21.9,-999,29.89,28.25,29,26.92,25.05,-999,31.23,28.93,28.87
20010802,122.61,21.75,-999,29.87,28.21,29.04,27.29,24.9,-999,31.18,29.23,29.05
20010803,121.94,21.7,-999,29.42,28.33,29.18,26.9,25.08,-999,31.09,28.99,28.86
20010806,120.3,21.73,-999,29.38,27.92,28.55,26.57,24.95,-999,30.49,28.8,28.34
20010807,120.77,21.57,-999,29.38,28.22,28.76,26.42,25,-999,30.73,28.88,28.66
20010808,118.53,21.38,-999,28.78,27.65,28.5,25.57,24.9,-999,30.12,28.68,28.3
20010809,118.88,21.19,-999,28.95,27.78,28.51,25.58,24.98,-999,30.17,28.55,28.2
20010810,119.29,21.73,-999,28.98,27.8,29.04,25.54,25.07,-999,30.76,28.6,28.18
20010813,119.32,21.8,-999,29.12,27.77,28.77,25.64,25.29,-999,30.42,28.82,27.86
20010814,119.27,21.7,-999,29.28,27.78,28.79,25.31,25.25,-999,30.42,28.45,27.94
20010815,118.24,21.82,-999,29.72,27.67,28.73,24.74,25.2,-999,30.04,28.06,27.7
20010816,118.65,21.58,-999,29.55,27.59,28.72,24.87,25.45,-999,30.37,28.2,27.91
20010817,116.75,21.71,-999,29.33,27.18,28.37,24.13,25.46,-999,30,27.89,27.18
20010820,117.83,21.73,-999,29.12,27.45,28.35,24.29,25.43,-999,30.24,28.1,27.52
20010821,115.82,21.83,-999,29.1,27.11,28.31,23.58,25.66,-999,30.25,28.26,26.84
20010822,117.02,21.78,-999,29.12,27.23,28.26,23.82,25.77,-999,30.2,28.15,26.91
20010823,116.6,21.95,-999,29.38,27.24,28.35,23.8,25.69,-999,30.13,28.3,26.77
20010824,119.02,22.25,-999,29.62,27.31,28.87,24.96,26,-999,30.34,28.81,27.28
20010827,118.31,22.29,-999,29.58,27.04,28.86,24.9,25.95,-999,30.42,28.45,27.25
20010828,116.58,22.08,-999,29.27,26.61,28.31,24.21,25.64,-999,30.28,28.05,27.02
20010829,115.54,21.8,-999,29.15,26.37,28.12,23.75,25.25,-999,30.1,27.8,26.52
20010830,113.32,21.72,-999,28.73,26.19,27.6,22.83,25.36,-999,29.75,27.23,25.98
20010831,114.15,21.91,-999,28.73,26.27,27.85,23.02,25.17,-999,29.77,27.49,26.37
20010904,113.42,21.91,-999,28.9,26.16,27.59,22.52,25.2,-999,30.08,27.37,26.51
20010905,113.7,22.19,-999,29,26,27.66,22.33,26.1,-999,29.9,27.39,26.52
20010906,110.77,21.64,-999,28.8,25.4,27.18,21.27,25.3,-999,29.67,26.59,25.56
20010907,108.72,20.96,-999,28.78,24.9,26.5,21.02,24.9,-999,29.63,26.07,24.63
20010910,110.05,20.55,-999,28.87,24.95,26.45,21.47,25.45,-999,30.12,25.73,24.42
20010917,104.3,19.03,-999,28.28,23.85,24,20.1,25.43,-999,29.85,23.58,22.15
20010918,104.05,19,-999,26.91,23.55,23.66,19.92,25.12,-999,30.06,23.15,22.28
20010919,101.95,18.7,-999,25.94,23.38,23.07,19.74,24.8,-999,29.83,22.77,21.77
20010920,98.71,17.99,-999,25.21,22.35,21.75,18.88,24.3,-999,30.21,21.9,21.02
20010921,97.28,17.65,-999,25.08,21.9,21.68,18.34,23.51,-999,29.13,21.96,21.05
20010924,100.7,18.49,-999,24.42,23.04,23.13,19.37,23.83,-999,29.23,22.64,22.21
20010925,101.75,18.54,-999,24.15,23.41,23.28,19.55,23.95,-999,29.67,22.48,22.27
20010926,101.39,18.39,-999,23.98,23.64,22.87,18.89,24.36,-999,28.96,22.69,22.34
20010927,102.27,18.59,-999,24.93,24.03,23.12,18.74,24.84,-999,28.6,23.04,22.4
20010928,104.44,19.2,-999,25.82,24.68,23.67,19.25,25.06,-999,29.26,23.5,22.97
20011001,104.27,19.26,-999,25.46,24.61,23.46,19,25.27,-999,29.51,23.06,22.95
20011002,105.58,19.34,-999,26.02,24.95,23.92,18.98,25.45,-999,29.83,23.36,23.59
20011003,107.35,19.58,-999,26.38,25.35,24.5,20.25,25.24,-999,30.15,24.23,24.42
20011004,107.44,19.24,-999,27,25.15,24.53,20.68,25.15,-999,29.85,24.16,23.9
20011005,107.23,19.58,-999,27.2,24.46,24.51,20.67,25.42,-999,29.91,23.9,24.1
20011008,106.53,19.17,-999,27.25,23.91,24.22,20.81,25.37,-999,30.19,23.72,23.61
20011009,105.96,19.35,-999,27.3,24.11,24.13,20.33,25.24,-999,30.04,23.5,23.63
20011010,108.32,19.88,-999,28.51,24.49,24.57,20.96,25.55,-999,30.1,24.01,24.61
20011011,110,20.53,-999,28.5,24.88,25.3,21.97,25.37,-999,29.66,24.58,25.4
20011012,109.5,20.2,-999,28.31,24.49,25.06,21.92,25.35,-999,29.48,24.36,24.85
20011015,109.3,20.21,-999,27.79,24.6,25.23,21.77,25.46,-999,29.41,24.45,24.78
20011016,109.99,20.38,-999,28.12,25,25.17,22,25.32,-999,29.63,24.69,25.03
20011017,107.65,19.99,-999,27.98,24.75,24.58,21,25.11,-999,29.6,23.95,24.4
20011018,107.42,19.96,-999,26.85,24.72,24.48,20.95,25.3,-999,29.03,23.57,24.4
20011019,107.35,19.71,-999,26.95,24.32,24.34,21.23,25.6,-999,29.53,23.49,24.06
20011022,109.47,20.17,-999,27.28,24.91,24.85,21.73,25.85,-999,28.97,24.15,24.6
20011023,108.91,20.43,-999,27.18,24.97,24.72,21.75,25.52,-999,28.23,24.3,24.65
20011024,108.62,20.37,-999,26.8,24.88,24.84,22.02,25.47,-999,27.98,23.91,24.55
20011025,110.57,20.33,-999,27.48,25.21,25.23,22.55,25.71,-999,28.17,24.05,24.78
20011026,110.32,20.68,-999,28.01,25.5,25.7,22.58,25.62,-999,28.26,24.26,25.04
20011029,107.45,20.18,-999,27.75,24.6,24.75,21.5,25.46,-999,28.21,23.64,24.17
20011030,106.16,20.03,-999,26.82,24.55,24.21,21.06,25.19,-999,27.79,23.31,23.71
20011031,105.8,19.72,-999,26.86,24.33,24.09,21.35,24.9,-999,27.72,23.62,24.18
20011101,108.51,20.15,-999,27.27,24.73,24.59,22.09,25.48,-999,27.95,23.95,24.63
20011102,109.25,20.46,-999,26.53,24.86,24.97,22.12,25.44,-999,28.06,24.08,25
20011105,110.68,20.54,-999,26.37,25.4,25.34,22.8,25.49,-999,28.33,24.45,25.59
20011106,112.4,20.97,-999,26.21,25.71,25.7,23.6,25.54,-999,28.45,24.75,25.9
20011107,112.25,20.96,-999,26.32,25.81,25.64,23.5,25.57,-999,28.08,24.61,25.72
20011108,112.6,20.98,-999,26.83,25.89,25.91,23.62,25.33,-999,28.46,24.82,25.94
20011109,112.72,21.04,-999,27.35,25.72,25.82,23.53,25.39,-999,28.64,24.67,25.8
20011112,112.03,20.75,-999,27.28,25.6,25.52,23.71,25.43,-999,28.54,24.73,25.89
20011113,114.55,21.31,-999,27.5,26.29,26.15,24.55,25.43,-999,28.52,25.45,26.55
20011114,114.66,21.66,-999,26.16,26.24,26.28,24.68,25.3,-999,28.22,25.75,27.15
20011115,114.87,21.75,-999,24.84,26.08,26.41,24.53,25.45,-999,28.17,26.05,27.15
20011116,114.36,21.86,-999,25.3,25.95,26.62,24.45,25.68,-999,28.47,26.05,26.85
20011119,115.77,22.09,-999,25.24,26.48,26.86,24.96,25.75,-999,28.4,26.5,27.74
20011120,114.8,22,-999,26.17,26.33,26.5,24.26,25.72,-999,28.46,26.5,27.4
20011121,114.04,21.85,-999,25.83,26.1,26.55,24.02,26.05,-999,28.25,26.24,27.14
20011123,115.68,22.27,-999,26.07,26.5,26.87,24.39,26.13,-999,28.22,26.35,27.45
20011126,115.93,22,-999,25.64,26.64,27,24.81,26.15,-999,28.25,26.69,27.67
20011127,115.43,22.17,-999,25.66,26.7,26.82,24.73,25.86,-999,27.87,26.6,27.17
20011128,113.34,21.95,-999,25.06,25.9,26.4,23.95,25.55,-999,27.5,26.19,27
20011129,114.87,21.94,-999,25.49,26.18,26.55,24.59,26.04,-999,27.49,26.25,27.19
20011130,114.05,22.22,-999,25.36,25.91,26.5,24.54,26,-999,27.37,26.36,27.4
20011203,113.37,21.68,-999,25.7,25.55,26.27,24.19,25.99,-999,27.42,26.38,27
20011204,115.29,22.1,-999,26.06,25.9,26.59,24.945,26,-999,27.73,26.72,27.6
20011205,117.4,22.6,-999,26.6,26.26,27.16,26.15,25.76,-999,27.93,27.65,28.42
20011206,117.34,22.65,-999,25.81,26.6,27.49,26.08,25.7,-999,27.67,27.75,28.1
20011207,116.56,22.17,-999,25.98,26.42,27.19,25.6,25.82,-999,27.7,27.59,28.11
20011210,114.38,21.79,-999,25.62,26,26.77,25.04,25.32,-999,27.51,26.96,27.74
20011211,114.15,21.96,-999,25.2,26.15,26.65,25.22,25.05,-999,27.07,27.15,27.55
20011212,114.28,21.79,-999,25.26,26.05,26.78,25.32,25.1,-999,27.37,27.03,27.6
20011213,112.06,21.27,-999,24.85,25.64,26.59,24.42,24.85,-999,27.34,26.45,27.29
20011214,113.13,21.2,-999,25.1,25.5,26.32,24.52,24.75,-999,27.15,26.4,27.51
20011217,114.3,21.56,-999,25.04,25.85,26.72,24.99,25.38,-999,27.27,26.65,27.81
20011218,114.98,22.24,-999,25.37,26.09,27.36,25.09,25.24,-999,27.52,27.04,28.1
20011219,115.79,21.84,-999,25.95,26.6,27.62,24.73,25.55,-999,28.11,26.9,28.24
20011220,114.65,21.63,-999,25.83,26.49,27.46,23.88,25.59,-999,27.97,26.57,28.07
20011221,114.95,21.43,-999,25.9,26.19,27.77,24.2,25.76,-999,27.56,26.48,28.43
20011224,114.73,21.47,-999,26.33,26.17,27.8,24.11,25.757,-999,27.78,26.6,28.53
20011226,115.36,21.31,-999,26.79,26.29,27.9,24.3,25.82,-999,27.75,26.8,28.8
20011227,116.06,21.53,-999,26.88,26.27,27.89,24.51,25.66,-999,28.12,27.1,28.83
20011228,116,21.69,-999,27,26.55,28.05,24.56,25.55,-999,28.02,27.37,29.04
20011231,114.3,21.42,-999,26.7,26.3,27.7,24,25.4,-999,28.03,26.95,28.6
20020102,115.53,21.58,-999,26.5,26.27,27.7,24.6,25.31,-999,28.43,27.18,28.69
